MONTH,ORIGIN_AIRPORT,AIRLINE,ARRIVAL_DELAY,COUNT
June,SNA,Delta Air Lines Inc.,-5.823275862,233
June,SNA,Frontier Airlines Inc.,3.266666667,60
June,SNA,Skywest Airlines Inc.,2.753138075,246
June,SNA,United Air Lines Inc.,10.26724138,489
June,SNA,US Airways Inc.,-1.845637584,150
June,SNA,Southwest Airlines Co.,3.476736345,1503
June,SPI,Atlantic Southeast Airlines,13.80392157,53
June,SPI,American Eagle Airlines Inc.,-10.28571429,7
June,SPI,Skywest Airlines Inc.,23.30952381,90
June,SPS,Atlantic Southeast Airlines,-3.2,10
June,SPS,American Eagle Airlines Inc.,7.817307692,110
June,SRQ,JetBlue Airways,19.18644068,60
June,SRQ,Delta Air Lines Inc.,-0.726368159,203
June,SRQ,United Air Lines Inc.,5.222222222,30
June,STL,American Airlines Inc.,9.513157895,470
June,STL,Alaska Airlines Inc.,8.382978723,47
June,STL,Delta Air Lines Inc.,4.738197425,467
June,STL,Atlantic Southeast Airlines,23.33451957,298
June,STL,Frontier Airlines Inc.,14.11864407,60
June,STL,American Eagle Airlines Inc.,17.62244898,113
June,STL,Skywest Airlines Inc.,9.848484848,101
June,STL,United Air Lines Inc.,49.95744681,49
June,STL,US Airways Inc.,3.643979058,192
June,STL,Southwest Airlines Co.,13.34659969,2644
June,STT,American Airlines Inc.,18.4789916,120
June,STT,JetBlue Airways,-0.661290323,62
June,STT,Delta Air Lines Inc.,-3.945652174,93
June,STT,Spirit Air Lines,-1.3,30
June,STT,United Air Lines Inc.,3.043478261,24
June,STT,US Airways Inc.,6.042553191,55
June,STX,American Airlines Inc.,2.103448276,58
June,STX,JetBlue Airways,0,30
June,STX,Delta Air Lines Inc.,-2,4
June,STX,US Airways Inc.,17.5,4
June,SUN,Skywest Airlines Inc.,-3.289473684,76
June,SUX,American Eagle Airlines Inc.,0.358490566,56
June,SWF,JetBlue Airways,-1.525423729,62
June,SWF,Atlantic Southeast Airlines,-10,1
June,SYR,JetBlue Airways,-10.02608696,120
June,SYR,Delta Air Lines Inc.,-2.885245902,122
June,SYR,Atlantic Southeast Airlines,11.76923077,67
June,SYR,American Eagle Airlines Inc.,9.657407407,117
June,SYR,Skywest Airlines Inc.,3,3
June,SYR,US Airways Inc.,2.892857143,56
June,TLH,Delta Air Lines Inc.,1.35106383,94
June,TLH,Atlantic Southeast Airlines,24.5170068,154
June,TLH,American Eagle Airlines Inc.,-7.470588235,35
June,TOL,American Eagle Airlines Inc.,-2.176470588,90
June,TPA,American Airlines Inc.,5.859872611,478
June,TPA,Alaska Airlines Inc.,-12.76666667,30
June,TPA,JetBlue Airways,13.94366197,501
June,TPA,Delta Air Lines Inc.,8.480349345,925
June,TPA,Frontier Airlines Inc.,22.06779661,119
June,TPA,Spirit Air Lines,47.76428571,156
June,TPA,United Air Lines Inc.,15.37125749,519
June,TPA,US Airways Inc.,3.721561969,595
June,TPA,Southwest Airlines Co.,10.02657107,2414
June,TRI,Delta Air Lines Inc.,1.64516129,32
June,TRI,Atlantic Southeast Airlines,6.450617284,164
June,TTN,Frontier Airlines Inc.,15.99622642,270
June,TUL,American Airlines Inc.,7.440594059,207
June,TUL,Delta Air Lines Inc.,2.614457831,83
June,TUL,Atlantic Southeast Airlines,15.80082988,253
June,TUL,American Eagle Airlines Inc.,13.51231527,211
June,TUL,Skywest Airlines Inc.,15.85,165
June,TUL,United Air Lines Inc.,3.615384615,13
June,TUL,Southwest Airlines Co.,11.64498645,372
June,TUS,American Airlines Inc.,1.991561181,243
June,TUS,Alaska Airlines Inc.,-13.03333333,30
June,TUS,Delta Air Lines Inc.,0.24137931,58
June,TUS,Atlantic Southeast Airlines,-6.703703704,30
June,TUS,Skywest Airlines Inc.,5.085657371,510
June,TUS,Southwest Airlines Co.,9.026525199,382
June,TVC,Delta Air Lines Inc.,1.276315789,76
June,TVC,Atlantic Southeast Airlines,7.851851852,87
June,TVC,American Eagle Airlines Inc.,1.035087719,121
June,TVC,Skywest Airlines Inc.,4.19047619,21
June,TWF,Skywest Airlines Inc.,-8.279069767,86
June,TXK,Atlantic Southeast Airlines,7.078431373,53
June,TXK,American Eagle Airlines Inc.,3.111111111,37
June,TYR,Atlantic Southeast Airlines,18.05445545,211
June,TYR,American Eagle Airlines Inc.,-3.692307692,13
June,TYS,Delta Air Lines Inc.,3.405405405,74
June,TYS,Atlantic Southeast Airlines,14.14020619,500
June,TYS,Frontier Airlines Inc.,4.076923077,13
June,TYS,American Eagle Airlines Inc.,18.09195402,93
June,UST,Frontier Airlines Inc.,-2.1,13
June,VLD,Atlantic Southeast Airlines,11.94117647,86
June,VPS,Delta Air Lines Inc.,5.420765027,185
June,VPS,Atlantic Southeast Airlines,22.7745098,310
June,VPS,American Eagle Airlines Inc.,-8.5,6
June,VPS,Skywest Airlines Inc.,16.03571429,30
June,WRG,Alaska Airlines Inc.,13.13333333,60
June,WYS,Skywest Airlines Inc.,1.607843137,51
June,XNA,American Airlines Inc.,-12,12
June,XNA,Delta Air Lines Inc.,-1.909090909,66
June,XNA,Atlantic Southeast Airlines,23.82905983,248
June,XNA,American Eagle Airlines Inc.,18.76,419
June,XNA,Skywest Airlines Inc.,16.32679739,156
June,YAK,Alaska Airlines Inc.,-3.983050847,60
June,YUM,Skywest Airlines Inc.,6.886904762,171
July,ABE,Delta Air Lines Inc.,-3.258064516,31
July,ABE,Atlantic Southeast Airlines,11.67661692,201
July,ABI,American Eagle Airlines Inc.,1.604761905,211
July,ABQ,American Airlines Inc.,4.013888889,216
July,ABQ,Alaska Airlines Inc.,-26.93548387,31
July,ABQ,JetBlue Airways,10.06451613,31
July,ABQ,Delta Air Lines Inc.,-7.295597484,159
July,ABQ,Atlantic Southeast Airlines,-4.975609756,41
July,ABQ,American Eagle Airlines Inc.,12.15384615,52
July,ABQ,Skywest Airlines Inc.,7.371352785,386
July,ABQ,United Air Lines Inc.,9.509803922,51
July,ABQ,Southwest Airlines Co.,9.763772176,1078
July,ABR,Skywest Airlines Inc.,7.129032258,62
July,ABY,Atlantic Southeast Airlines,1.142857143,77
July,ACK,JetBlue Airways,3.362318841,139
July,ACT,Atlantic Southeast Airlines,3.594594595,149
July,ACV,Skywest Airlines Inc.,0.882352941,122
July,ACY,Spirit Air Lines,8.840707965,341
July,ADK,Alaska Airlines Inc.,13.5,9
July,ADQ,Alaska Airlines Inc.,17.30909091,58
July,AEX,Atlantic Southeast Airlines,4.155172414,234
July,AEX,American Eagle Airlines Inc.,5.193548387,65
July,AGS,Delta Air Lines Inc.,4.936507937,63
July,AGS,Atlantic Southeast Airlines,9.335443038,158
July,AKN,Alaska Airlines Inc.,3.741935484,31
July,ALB,American Airlines Inc.,1.114754098,62
July,ALB,Delta Air Lines Inc.,-3.825,121
July,ALB,Atlantic Southeast Airlines,10.81690141,73
July,ALB,United Air Lines Inc.,0.93258427,89
July,ALB,Southwest Airlines Co.,0.967391304,371
July,ALO,American Eagle Airlines Inc.,-7.310344828,58
July,AMA,Atlantic Southeast Airlines,3.292517007,147
July,AMA,American Eagle Airlines Inc.,-2.276190476,105
July,AMA,Skywest Airlines Inc.,18.20689655,59
July,AMA,Southwest Airlines Co.,1.858156028,143
July,ANC,American Airlines Inc.,10.59016393,62
July,ANC,Alaska Airlines Inc.,-3.329420396,1377
July,ANC,JetBlue Airways,2.209677419,124
July,ANC,Delta Air Lines Inc.,0.453453453,334
July,ANC,United Air Lines Inc.,22.72192513,189
July,APN,Skywest Airlines Inc.,4.365384615,54
July,ASE,American Eagle Airlines Inc.,19.32692308,66
July,ASE,Skywest Airlines Inc.,4.942408377,195
July,ATL,American Airlines Inc.,2.818357488,1046
July,ATL,Alaska Airlines Inc.,-5.677419355,31
July,ATL,Delta Air Lines Inc.,2.450074239,21591
July,ATL,Atlantic Southeast Airlines,8.6472854,5477
July,ATL,Frontier Airlines Inc.,28.10687023,528
July,ATL,American Eagle Airlines Inc.,12.87261146,174
July,ATL,Spirit Air Lines,24.03953488,434
July,ATL,Skywest Airlines Inc.,13.79217604,426
July,ATL,United Air Lines Inc.,14.46732026,315
July,ATL,Southwest Airlines Co.,12.39425163,3713
July,ATW,Delta Air Lines Inc.,-9.677966102,59
July,ATW,Atlantic Southeast Airlines,12.97709924,134
July,ATW,Skywest Airlines Inc.,5.827868852,122
July,AUS,American Airlines Inc.,-1.604290822,846
July,AUS,Alaska Airlines Inc.,0.811320755,53
July,AUS,JetBlue Airways,4.838862559,217
July,AUS,Delta Air Lines Inc.,0.763636364,385
July,AUS,Atlantic Southeast Airlines,-8.862068966,29
July,AUS,Frontier Airlines Inc.,16.71052632,153
July,AUS,Skywest Airlines Inc.,5.985849057,216
July,AUS,United Air Lines Inc.,1.18021978,463
July,AUS,Virgin America,-0.934010152,199
July,AUS,Southwest Airlines Co.,4.808891455,1740
July,AVL,Delta Air Lines Inc.,-7.428571429,63
July,AVL,Atlantic Southeast Airlines,5.790960452,183
July,AVL,Skywest Airlines Inc.,10.2967033,96
July,AVP,Atlantic Southeast Airlines,3.922535211,145
July,AZO,Atlantic Southeast Airlines,-7.444444444,9
July,AZO,American Eagle Airlines Inc.,-5.373913043,121
July,BDL,American Airlines Inc.,-1.2578125,257
July,BDL,JetBlue Airways,7.388059701,270
July,BDL,Delta Air Lines Inc.,-5.955813953,431
July,BDL,Atlantic Southeast Airlines,6.486666667,151
July,BDL,American Eagle Airlines Inc.,5.338983051,60
July,BDL,Skywest Airlines Inc.,15.25301205,84
July,BDL,United Air Lines Inc.,24.73529412,34
July,BDL,Southwest Airlines Co.,2.248628885,555
July,BET,Alaska Airlines Inc.,2.635294118,85
July,BFL,Skywest Airlines Inc.,2.972222222,257
July,BGM,Atlantic Southeast Airlines,-3.049180328,61
July,BGR,Delta Air Lines Inc.,-4.789473684,57
July,BGR,Atlantic Southeast Airlines,-15.44444444,9
July,BHM,Delta Air Lines Inc.,2.923322684,315
July,BHM,Atlantic Southeast Airlines,2.79787234,294
July,BHM,American Eagle Airlines Inc.,11.58227848,84
July,BHM,Skywest Airlines Inc.,6.544642857,112
July,BHM,Southwest Airlines Co.,8.45959596,397
July,BIL,Delta Air Lines Inc.,-3.411290323,125
July,BIL,Atlantic Southeast Airlines,-0.52,25
July,BIL,Skywest Airlines Inc.,0.26984127,127
July,BIL,United Air Lines Inc.,-2.183333333,60
July,BIS,Delta Air Lines Inc.,-1.8,30
July,BIS,Frontier Airlines Inc.,26.92307692,13
July,BIS,American Eagle Airlines Inc.,-6.9,62
July,BIS,Skywest Airlines Inc.,4.266932271,253
July,BJI,Skywest Airlines Inc.,-3.229508197,62
July,BMI,Atlantic Southeast Airlines,3.29245283,106
July,BMI,American Eagle Airlines Inc.,-4.482993197,151
July,BNA,American Airlines Inc.,0.176870748,443
July,BNA,Delta Air Lines Inc.,1.836363636,497
July,BNA,Atlantic Southeast Airlines,11.89150943,224
July,BNA,Frontier Airlines Inc.,0.033333333,30
July,BNA,American Eagle Airlines Inc.,11.96733668,414
July,BNA,Skywest Airlines Inc.,8.374074074,276
July,BNA,United Air Lines Inc.,8.246753247,78
July,BNA,Southwest Airlines Co.,10.77814089,2790
July,BOI,American Airlines Inc.,6.186813187,91
July,BOI,Delta Air Lines Inc.,-6.468085106,141
July,BOI,Skywest Airlines Inc.,10.91528239,613
July,BOI,United Air Lines Inc.,1.306122449,50
July,BOI,Southwest Airlines Co.,7.183333333,303
July,BOS,American Airlines Inc.,0.034334764,2610
July,BOS,Alaska Airlines Inc.,-11.75974026,155
July,BOS,JetBlue Airways,5.406587473,3740
July,BOS,Delta Air Lines Inc.,4.0796875,1293
July,BOS,Atlantic Southeast Airlines,0.689956332,230
July,BOS,Spirit Air Lines,5.426829268,248
July,BOS,Skywest Airlines Inc.,7.47826087,23
July,BOS,United Air Lines Inc.,10.79851363,1220
July,BOS,Virgin America,4.807106599,200
July,BOS,Southwest Airlines Co.,8.95852119,1118
July,BPT,Atlantic Southeast Airlines,3.709677419,31
July,BPT,American Eagle Airlines Inc.,9.5,60
July,BQK,Atlantic Southeast Airlines,2.871794872,78
July,BQN,JetBlue Airways,-8.219512195,124
July,BQN,Spirit Air Lines,12.17647059,17
July,BQN,United Air Lines Inc.,35.06451613,31
July,BRD,Skywest Airlines Inc.,-14.32786885,62
July,BRO,Atlantic Southeast Airlines,-3.271551724,236
July,BRW,Alaska Airlines Inc.,5.228571429,79
July,BTM,Skywest Airlines Inc.,-12.46774194,62
July,BTR,Delta Air Lines Inc.,-2.814814815,54
July,BTR,Atlantic Southeast Airlines,7.285958904,590
July,BTR,American Eagle Airlines Inc.,0.322580645,31
July,BTV,JetBlue Airways,-10.4516129,93
July,BTV,Delta Air Lines Inc.,-12.19354839,31
July,BTV,Atlantic Southeast Airlines,14.34285714,180
July,BUF,American Airlines Inc.,-1.905172414,116
July,BUF,JetBlue Airways,-2.977941176,418
July,BUF,Delta Air Lines Inc.,0.442748092,263
July,BUF,Atlantic Southeast Airlines,6.75,135
July,BUF,American Eagle Airlines Inc.,-1.553191489,98
July,BUF,United Air Lines Inc.,11.67326733,105
July,BUF,Southwest Airlines Co.,4.92321755,548
July,BUR,Alaska Airlines Inc.,1.397849462,93
July,BUR,JetBlue Airways,7.774193548,31
July,BUR,Skywest Airlines Inc.,4.831325301,424
July,BUR,Southwest Airlines Co.,5.867517957,1273
July,BWI,American Airlines Inc.,1.644518272,612
July,BWI,Alaska Airlines Inc.,-29.4516129,31
July,BWI,JetBlue Airways,-1.059171598,169
July,BWI,Delta Air Lines Inc.,-1.232449298,644
July,BWI,Atlantic Southeast Airlines,14.5,14
July,BWI,American Eagle Airlines Inc.,2.840707965,119
July,BWI,Spirit Air Lines,23.1510574,332
July,BWI,United Air Lines Inc.,10.34346505,335
July,BWI,Southwest Airlines Co.,16.64951019,6489
July,BZN,Delta Air Lines Inc.,-1.492753623,139
July,BZN,Frontier Airlines Inc.,8.470588235,17
July,BZN,Skywest Airlines Inc.,-2.245454545,222
July,BZN,United Air Lines Inc.,2.553030303,134
July,CAE,Delta Air Lines Inc.,-4.110091743,110
July,CAE,Atlantic Southeast Airlines,8.330434783,350
July,CAK,Delta Air Lines Inc.,-4.652173913,116
July,CAK,Atlantic Southeast Airlines,4.546666667,153
July,CAK,Southwest Airlines Co.,11.51465798,310
July,CDC,Skywest Airlines Inc.,-6.925925926,54
July,CDV,Alaska Airlines Inc.,2.096774194,62
July,CHA,Delta Air Lines Inc.,-1.542372881,59
July,CHA,Atlantic Southeast Airlines,5.095541401,314
July,CHA,American Eagle Airlines Inc.,8.5,30
July,CHO,Delta Air Lines Inc.,-12.64516129,31
July,CHO,Atlantic Southeast Airlines,-11.33333333,3
July,CHO,American Eagle Airlines Inc.,35.81818182,26
July,CHO,Skywest Airlines Inc.,6.577777778,145
July,CHS,JetBlue Airways,12,177
July,CHS,Delta Air Lines Inc.,-1.355091384,383
July,CHS,Atlantic Southeast Airlines,14.09191176,289
July,CHS,Skywest Airlines Inc.,14.46511628,88
July,CHS,Southwest Airlines Co.,4.024793388,246
July,CID,Atlantic Southeast Airlines,1.5,225
July,CID,Frontier Airlines Inc.,19.92307692,13
July,CID,American Eagle Airlines Inc.,3.284615385,271
July,CID,Skywest Airlines Inc.,5.567839196,201
July,CIU,Skywest Airlines Inc.,9.229508197,61
July,CLE,American Airlines Inc.,-0.131782946,260
July,CLE,JetBlue Airways,-2.576086957,93
July,CLE,Delta Air Lines Inc.,-12.17167382,234
July,CLE,Atlantic Southeast Airlines,4.344940152,955
July,CLE,Frontier Airlines Inc.,17.40531561,301
July,CLE,American Eagle Airlines Inc.,11.02439024,171
July,CLE,Spirit Air Lines,4.028688525,248
July,CLE,Skywest Airlines Inc.,0.619047619,22
July,CLE,United Air Lines Inc.,6.013245033,613
July,CLE,Southwest Airlines Co.,4.127155172,467
July,CLL,Atlantic Southeast Airlines,0.779661017,60
July,CLL,American Eagle Airlines Inc.,1.522580645,155
July,CLT,American Airlines Inc.,9.012952381,7912
July,CLT,JetBlue Airways,6.814516129,124
July,CLT,Delta Air Lines Inc.,-0.406722689,597
July,CLT,Atlantic Southeast Airlines,14.74937343,416
July,CLT,Frontier Airlines Inc.,10.44262295,62
July,CLT,Skywest Airlines Inc.,23.39622642,56
July,CLT,United Air Lines Inc.,30.48,25
July,CLT,Southwest Airlines Co.,15.46820809,178
July,CMH,American Airlines Inc.,-0.619834711,245
July,CMH,Delta Air Lines Inc.,-1.719242902,318
July,CMH,Atlantic Southeast Airlines,9.285714286,220
July,CMH,American Eagle Airlines Inc.,7.868932039,429
July,CMH,Skywest Airlines Inc.,12.05376344,94
July,CMH,United Air Lines Inc.,9.056603774,53
July,CMH,Southwest Airlines Co.,12.56740443,1001
July,CMI,American Eagle Airlines Inc.,-4.08,179
July,CMX,Skywest Airlines Inc.,-0.406779661,63
July,COD,Skywest Airlines Inc.,13.4742268,98
July,COS,American Airlines Inc.,0.12295082,123
July,COS,Delta Air Lines Inc.,-10.58064516,31
July,COS,Atlantic Southeast Airlines,-6.178571429,28
July,COS,Skywest Airlines Inc.,14.37389381,461
July,COU,American Eagle Airlines Inc.,0.369747899,121
July,CPR,Skywest Airlines Inc.,-3.152380952,212
July,CRP,Atlantic Southeast Airlines,-2.934065934,186
July,CRP,American Eagle Airlines Inc.,-6.114754098,61
July,CRP,Southwest Airlines Co.,6.066666667,120
July,CRW,Delta Air Lines Inc.,-7.935483871,31
July,CRW,Atlantic Southeast Airlines,11.10169492,182
July,CRW,Spirit Air Lines,6.2,10
July,CSG,Atlantic Southeast Airlines,5.529411765,102
July,CVG,Delta Air Lines Inc.,3.361702128,565
July,CVG,Atlantic Southeast Airlines,8.068,259
July,CVG,Frontier Airlines Inc.,30.90688259,248
July,CVG,American Eagle Airlines Inc.,9.191873589,455
July,CVG,Skywest Airlines Inc.,16.68337731,392
July,CWA,Atlantic Southeast Airlines,17.70689655,61
July,CWA,American Eagle Airlines Inc.,-0.892857143,57
July,DAB,Delta Air Lines Inc.,-4.644295302,149
July,DAL,Delta Air Lines Inc.,-10.74264706,137
July,DAL,Atlantic Southeast Airlines,-6.75,8
July,DAL,Virgin America,8.262172285,538
July,DAL,Southwest Airlines Co.,10.4789604,4898
July,DAY,American Airlines Inc.,-1.380434783,92
July,DAY,Delta Air Lines Inc.,-6.325,122
July,DAY,Atlantic Southeast Airlines,24.06382979,194
July,DAY,American Eagle Airlines Inc.,5.472392638,170
July,DAY,Skywest Airlines Inc.,4.93452381,171
July,DAY,Southwest Airlines Co.,6.740506329,158
July,DBQ,American Eagle Airlines Inc.,-5.022988506,88
July,DCA,American Airlines Inc.,4.145519429,2582
July,DCA,Alaska Airlines Inc.,-16.21138211,124
July,DCA,JetBlue Airways,3.71719457,890
July,DCA,Delta Air Lines Inc.,2.169392523,863
July,DCA,Atlantic Southeast Airlines,11.13807531,255
July,DCA,Frontier Airlines Inc.,-0.395604396,92
July,DCA,American Eagle Airlines Inc.,22.32258065,31
July,DCA,Skywest Airlines Inc.,11.83950617,166
July,DCA,United Air Lines Inc.,4.453932584,453
July,DCA,Virgin America,-0.078947368,115
July,DCA,Southwest Airlines Co.,5.323325635,1320
July,DEN,American Airlines Inc.,4.615711253,951
July,DEN,Alaska Airlines Inc.,-0.538461538,182
July,DEN,JetBlue Airways,1.641304348,93
July,DEN,Delta Air Lines Inc.,0.169075145,697
July,DEN,Atlantic Southeast Airlines,20.27272727,13
July,DEN,Frontier Airlines Inc.,8.427624873,1968
July,DEN,Spirit Air Lines,11.16919192,403
July,DEN,Skywest Airlines Inc.,9.365134432,4675
July,DEN,United Air Lines Inc.,9.264961068,4549
July,DEN,Southwest Airlines Co.,10.79593688,5545
July,DFW,American Airlines Inc.,1.409111757,13163
July,DFW,Alaska Airlines Inc.,-0.6,155
July,DFW,JetBlue Airways,-1.087719298,58
July,DFW,Delta Air Lines Inc.,0.51588785,539
July,DFW,Atlantic Southeast Airlines,10.09714889,2857
July,DFW,Frontier Airlines Inc.,6.696721311,123
July,DFW,American Eagle Airlines Inc.,4.592686878,4372
July,DFW,Spirit Air Lines,12.39553991,857
July,DFW,Skywest Airlines Inc.,9.684659091,355
July,DFW,United Air Lines Inc.,11.16058394,416
July,DHN,Atlantic Southeast Airlines,11.27966102,118
July,DIK,Skywest Airlines Inc.,-5.59375,64
July,DLG,Alaska Airlines Inc.,-3,31
July,DLH,Delta Air Lines Inc.,0.032258065,31
July,DLH,Skywest Airlines Inc.,10.04273504,122
July,DRO,American Eagle Airlines Inc.,1.043010753,93
July,DRO,Skywest Airlines Inc.,-2.17699115,115
July,DSM,American Airlines Inc.,-4.885245902,61
July,DSM,Delta Air Lines Inc.,-1.08988764,91
July,DSM,Atlantic Southeast Airlines,5.541666667,121
July,DSM,Frontier Airlines Inc.,4.5,18
July,DSM,American Eagle Airlines Inc.,0.402298851,179
July,DSM,Skywest Airlines Inc.,11.53793103,146
July,DSM,United Air Lines Inc.,8.126582278,79
July,DSM,Southwest Airlines Co.,11.26373626,93
July,DTW,American Airlines Inc.,-0.977485929,537
July,DTW,Alaska Airlines Inc.,-17.74193548,31
July,DTW,JetBlue Airways,3.447154472,124
July,DTW,Delta Air Lines Inc.,1.469847328,5257
July,DTW,Atlantic Southeast Airlines,4.466842105,1919
July,DTW,Frontier Airlines Inc.,6.525641026,80
July,DTW,American Eagle Airlines Inc.,15.25414365,194
July,DTW,Spirit Air Lines,14.22385621,628
July,DTW,Skywest Airlines Inc.,3.369890329,1014
July,DTW,United Air Lines Inc.,-1.158333333,121
